bit error rate,received error rate
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0186916
0.17,0.0328947
0.18,0.102804
0.19,0.0657895
0.20,0.144737
0.21,0.148026
0.22,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0218069
0.17,0
0.18,0.139803
0.19,0.0838816
0.20,0.0690789
0.21,0.0723684
0.22,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0773026
0.17,0.101974
0.18,0.0155763
0.19,0.09375
0.20,0.0155763
0.21,0.131579
0.22,0.138158
0.23,0.208882
0.24,0.208882
0.25,0.175987
0.26,0.138158
0.27,0.159539
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0155763
0.16,0.0444079
0.17,0.0444079
0.18,0.00822368
0.19,0.141447
0.20,0.148026
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0773026
0.15,0.108553
0.16,0
0.17,0.0641447
0.18,0.108553
0.19,0.148026
0.20,0.133224
0.21,0.144737
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0155763
0.16,0
0.17,0.0280374
0.18,0.0904605
0.19,0.046729
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.126645
0.18,0.106908
0.19,0.0953947
0.20,0.111842
0.21,0.108553
0.22,0.286604
0.23,0.134868
0.24,0.143092
0.25,0.174342
0.26,0.138158
0.27,0.177632
0.28,0.212171
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.120066
0.18,0.141447
0.19,0.15625
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00934579
0.18,0.0411184
0.19,0.125
0.20,0.149671
0.21,0.110197
0.22,0.133224
0.23,0.151316
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0124611
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0155763
0.17,0.106908
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0509868
0.16,0.0559211
0.17,0
0.18,0.09375
0.19,0.113487
0.20,0.0575658
0.21,0.09375
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0690789
0.17,0.120066
0.18,0.00934579
0.19,0.09375
0.20,0.120066
0.21,0.118421
0.22,0.0888158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0970395
0.19,0.118421
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0155763
0.16,0.00623053
0.17,0.0345395
0.18,0.0124611
0.19,0.0855263
0.20,0.166118
0.21,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.15625
0.17,0.314642
0.18,0
0.19,0.113487
0.20,0.0575658
0.21,0.152961
0.22,0.134868
0.23,0.157895
0.24,0.138158
0.25,0.121711
0.26,0.164474
0.27,0.174342
0.28,0.172697
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0559211
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.121711
0.18,0.121711
0.19,0.0756579
0.20,0.159539
0.21,0.151316
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0723684
0.18,0.0921053
0.19,0.0888158
0.20,0.0970395
0.21,0.0888158
0.22,0.152961
0.23,0.159539
0.24,0.15625
0.25,0.159539
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0703812
0.18,0.0773026
0.19,0.143092
0.20,0.133224
0.21,0.128289
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.154605
0.19,0.0888158
0.20,0.154605
0.21,0.120066
0.22,0.166118
0.23,0.143092
0.24,0.166118
0.25,0.171053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00623053
0.18,0.103618
0.19,0.121711
0.20,0.09375
0.21,0.148026
0.22,0.113487
0.23,0.149671
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0124611
0.17,0
0.18,0.149671
0.19,0.116776
0.20,0.0690789
0.21,0.115132
0.22,0.125
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.154303
0.16,0.0186916
0.17,0.0218069
0.18,0.0404984
0.19,0.128289
0.20,0.0970395
0.21,0.152961
0.22,0.126645
0.23,0.184211
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0608553
0.18,0.0186916
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0249221
0.18,0.116776
0.19,0.0723684
0.20,0.110197
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0529595
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0
0.17,0
0.18,0.0789474
0.19,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.116776
0.18,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0559211
0.19,0.125
0.20,0.105263
0.21,0.0789474
0.22,0.179276
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0218069
0.19,0.100329
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0427632
0.17,0.0342679
0.18,0.0186916
0.19,0.0756579
0.20,0.103618
0.21,0.138158
0.22,0.162829
0.23,0.115132
0.24,0.151316
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0155763
0.17,0
0.18,0.0124611
0.19,0.110197
0.20,0.138158
0.21,0.196481
0.22,0.15625
0.23,0.108553
0.24,0.129934
0.25,0.159539
0.26,0.185855
0.27,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0218069
0.16,0
0.17,0.166118
0.18,0.120066
0.19,0.148026
0.20,0.154605
0.21,0.0953947
0.22,0.138158
0.23,0.108553
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0460526
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0186916
0.16,0.00623053
0.17,0.0838816
0.18,0.148026
0.19,0.123355
0.20,0.105263
0.21,0.128289
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.0155763
0.15,0
0.16,0
0.17,0.0921053
0.18,0.151316
0.19,0.0970395
0.20,0.129934
0.21,0.134868
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0453258
0.17,0.0841122
0.18,0.17134
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0155763
0.18,0.0230263
0.19,0.133224
0.20,0.143092
0.21,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0529595
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0986842
0.18,0.0625
0.19,0.0657895
0.20,0.161184
0.21,0.139803
0.22,0.143092
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0345395
0.17,0.0124611
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00311526
0.15,0
0.16,0.0263158
0.17,0.0723684
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0460526
0.17,0
0.18,0
0.19,0.120066
0.20,0.171216
0.21,0.129934
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00623053
0.17,0.118421
0.18,0.0921053
0.19,0.110197
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0311526
0.18,0.100329
0.19,0.101974
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.131579
0.19,0.138158
0.20,0.0855263
0.21,0.152961
0.22,0.129934
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0155763
0.16,0
0.17,0.0904605
0.18,0.0625
0.19,0.0155763
0.20,0.138158
0.21,0.125
0.22,0.139803
0.23,0.131579
0.24,0.162829
0.25,0.202303
0.26,0.174342
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0654206
0.17,0.05919
0.18,0.154605
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0218069
0.18,0.0249221
0.19,0.113487
0.20,0.148026
0.21,0.157895
0.22,0.169408
0.23,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00311526
0.17,0.124661
0.18,0.128289
0.19,0.146382
0.20,0.121711
0.21,0.126645
0.22,0.126645
0.23,0.134868
0.24,0.152961
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0476974
0.17,0
0.18,0.118421
0.19,0.125
0.20,0.0822368
0.21,0.128289
0.22,0.148026
0.23,0.121711
0.24,0.162829
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00623053
0.17,0.0690789
0.18,0.0493421
0.19,0
0.20,0.109034
0.21,0.139803
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0249221
0.18,0
0.19,0.128289
0.20,0.09375
0.21,0.133224
0.22,0.141447
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0822368
0.17,0.0280374
0.18,0.0871711
0.19,0.137072
0.20,0.0904605
0.21,0.165266
0.22,0.131579
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.103618
0.18,0.123355
0.19,0.129934
0.20,0.138158
0.21,0.125
0.22,0.138158
0.23,0.152961
0.24,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0
0.17,0.00934579
0.18,0.00890208
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00623053
0.17,0.0890869
0.18,0.0953947
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.105263
0.17,0.126645
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0279605
0.18,0.113487
0.19,0.0186916
0.20,0.129934
0.21,0.185855
0.22,0.120066
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0460526
0.17,0.0280374
0.18,0.0186916
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0986842
0.17,0.0186916
0.18,0.0249221
0.19,0.0164474
0.20,0.0822368
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00311526
0.16,0.0444079
0.17,0.0855263
0.18,0.00822368
0.19,0.0838816
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.0328947
0.19,0.15625
0.20,0.144737
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.00934579
0.17,0.0218069
0.18,0.129934
0.19,0.115132
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0.00623053
0.15,0.0460526
0.16,0.03125
0.17,0.125
0.18,0
0.19,0.126645
0.20,0.0904605
0.21,0.110197
0.22,0.134868
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0186916
0.18,0.110197
0.19,0.0186916
0.20,0.0707237
0.21,0.0411184
0.22,0.149671
0.23,0.148026
0.24,0.185855
0.25,0.161184
0.26,0.161184
0.27,0.159539
0.28,0.189145
0.29,0.154605
0.30,0.171053
0.31,0.190789
0.32,0.161184
0.33,0.174342
0.33,0.189145
0.34,0.164474
0.35,0.208882
0.36,0.197368
0.37,0.1875
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.103618
0.18,0.00311526
0.19,0.0575658
0.20,0.0559211
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0888158
0.18,0.0124611
0.19,0.106908
0.20,0.134868
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0.16129
0.19,0.0921053
0.20,0.00623053
0.21,0.171053
0.22,0.126645
0.23,0.167763
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0740132
0.17,0.0218069
0.18,0.0218069
0.19,0.134868
0.20,0.129934
0.21,0.161184
0.22,0.0789474
0.23,0.123355
0.24,0.143092
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0625
0.17,0.0361842
0.18,0.0197368
0.19,0.141447
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0340557
0.17,0
0.18,0.15625
0.19,0.115132
0.20,0.115132
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0921053
0.17,0.0411184
0.18,0.0822368
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0716511
0.16,0
0.17,0.0476974
0.18,0.22291
0.19,0.0542763
0.20,0.148026
0.21,0.0394737
0.22,0.161184
0.23,0.113487
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.00934579
0.16,0
0.17,0.0970395
0.18,0.0970395
0.19,0.0986842
0.20,0.116776
0.21,0.123355
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0311526
0.18,0.0747664
0.19,0.0542763
0.20,0.126645
0.21,0.138158
0.22,0.174342
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.00623053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0404984
0.18,0.00934579
0.19,0.169408
0.20,0.111842
0.21,0.0218069
0.22,0.126645
0.23,0.157895
0.24,0.116776
0.25,0.166118
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.111842
0.18,0.0904605
0.19,0.193084
0.20,0.100329
0.21,0.138158
0.22,0.146382
0.23,0.161184
0.24,0.133224
0.25,0.162829
0.26,0.159539
0.27,0.199013
0.28,0.185855
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.118421
0.17,0.0342679
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.138158
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.111842
0.18,0.0838816
0.19,0.0871711
0.20,0.134868
0.21,0.129934
0.22,0.0986842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0690789
0.18,0.136513
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0328947
0.17,0.0509868
0.18,0.00623053
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.139186
0.18,0.144737
0.19,0.121711
0.20,0.0641447
0.21,0.143092
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0.0186916
0.17,0.0805921
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0.0155763
0.18,0.0773026
0.19,0.143092
0.20,0.131579
0.21,0.143092
0.22,0.0249221
0.23,0.111842
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
0.10,0
0.11,0
0.13,0
0.14,0
0.15,0.0904605
0.16,0.0186916
0.17,0
0.18,0.134868
0.19,0.129934
0,0
0.1,0
0.2,0
0.3,0
0.4,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
0.9,0
